Time,temperature_2m ,wind_speed_10m ,rain
2020-07-28T11:00,32.1,9.5,0
2020-07-28T12:00,32.5,8.5,0
2020-07-28T13:00,33.3,12.4,0.1
2020-07-28T14:00,33,13.7,0.2
2020-07-28T15:00,32.5,14,0.1
2020-07-28T16:00,31.9,14.8,0.2
2020-07-28T17:00,31,15.2,0
2020-07-28T18:00,30.2,14.4,0
2020-07-28T19:00,29.2,12.3,0
2020-07-28T20:00,29.9,9.4,0
2020-07-28T21:00,29.3,9.5,0
2020-07-28T22:00,28.8,9.3,0
2020-07-28T23:00,28.5,9,0
2020-07-29T00:00,28.5,9.3,0
2020-07-29T01:00,28.3,8.6,0
2020-07-29T02:00,28.1,6.6,0
2020-07-29T03:00,27.8,6.6,0
2020-07-29T04:00,27.9,4.1,0.4
2020-07-29T05:00,27.5,2.3,1
2020-07-29T06:00,27.1,2.1,0.5
2020-07-29T07:00,27.7,3.3,0
2020-07-29T08:00,29.7,4.3,0
2020-07-29T09:00,31.5,4.8,0
2020-07-29T10:00,32.9,4,0
2020-07-29T11:00,34.3,3.5,0
2020-07-29T12:00,35.3,2.2,0
2020-07-29T13:00,33,14.3,0.3
2020-07-29T14:00,32.2,8.4,1.2
2020-07-29T15:00,31,11.5,2.2
2020-07-29T16:00,31.5,9.3,0.1
2020-07-29T17:00,31.1,11.2,0.2
2020-07-29T18:00,30.5,10.8,0
2020-07-29T19:00,29.5,10.5,0
2020-07-29T20:00,27.9,11.3,0
2020-07-29T21:00,27.9,10.2,0
2020-07-29T22:00,27.9,9.4,0
2020-07-29T23:00,27.9,10.2,0
2020-07-30T00:00,27.7,10.7,0
2020-07-30T01:00,27.6,9.4,0
2020-07-30T02:00,27.4,8,0
2020-07-30T03:00,27.1,8.3,0
2020-07-30T04:00,26.9,10.9,0
2020-07-30T05:00,26.5,10.2,0.1
2020-07-30T06:00,26.2,10.2,0
2020-07-30T07:00,27,11.2,0
2020-07-30T08:00,28.1,10.1,0
2020-07-30T09:00,29.7,12.2,0.1
2020-07-30T10:00,31.1,12.9,0.1
2020-07-30T11:00,31.9,14.1,0.1
2020-07-30T12:00,32.8,15.2,0
2020-07-30T13:00,32.5,18.4,0.2
2020-07-30T14:00,32.4,20.1,0.3
2020-07-30T15:00,32.2,19.4,0.3
2020-07-30T16:00,32.5,16.2,0
2020-07-30T17:00,32,14.9,0
2020-07-30T18:00,30.6,14,0
2020-07-30T19:00,29.5,10.1,0
2020-07-30T20:00,29.1,9.2,0
2020-07-30T21:00,27.9,13.1,0.7
2020-07-30T22:00,27.7,9.8,0
2020-07-30T23:00,27.6,9.1,0
2020-07-31T00:00,27.6,7.8,0.1
2020-07-31T01:00,27.4,8,0.1
2020-07-31T02:00,27.3,8.1,0.1
2020-07-31T03:00,26.8,11.9,0.3
2020-07-31T04:00,26.9,15.3,0.1
2020-07-31T05:00,27,17.6,0
2020-07-31T06:00,27.2,23.1,0
2020-07-31T07:00,27.1,20.2,0.3
2020-07-31T08:00,27.5,23.6,0.4
2020-07-31T09:00,26.6,23.3,3.6
2020-07-31T10:00,27,23.1,1.3
2020-07-31T11:00,27.9,24.1,0.6
2020-07-31T12:00,27.2,23.4,0.7
2020-07-31T13:00,27.2,26.6,1.1
2020-07-31T14:00,27.3,23.4,0.7
2020-07-31T15:00,27.4,24.1,1.1
2020-07-31T16:00,26.7,27.7,0.7
2020-07-31T17:00,26.6,27.6,0.9
2020-07-31T18:00,26.6,28.1,0.6
2020-07-31T19:00,26.6,24.7,0.5
2020-07-31T20:00,25.9,17.8,0.8
2020-07-31T21:00,26.1,20.9,0.7
2020-07-31T22:00,26,23.7,1.8
2020-07-31T23:00,26.1,22.6,1.3
2020-08-01T00:00,26,23.9,0.7
2020-08-01T01:00,26.2,22.3,0.3
2020-08-01T02:00,26,22,1.1
2020-08-01T03:00,25.9,18.8,1
2020-08-01T04:00,25.9,21.8,0.9
2020-08-01T05:00,25.5,23.2,1.6
2020-08-01T06:00,25.7,22,1.5
2020-08-01T07:00,25.5,21.9,2.1
2020-08-01T08:00,26.2,24.4,4.4
2020-08-01T09:00,26.4,26.6,1.5
2020-08-01T10:00,26.9,25.6,0.8
2020-08-01T11:00,27.6,28.7,0.6
2020-08-01T12:00,26.9,20.7,1.7
2020-08-01T13:00,27.4,27,0.8
2020-08-01T14:00,27.3,24.6,1.2
2020-08-01T15:00,26.9,22.5,1.9
2020-08-01T16:00,26,17.7,3
2020-08-01T17:00,26,17,2.1
2020-08-01T18:00,25.8,18.7,1.7
2020-08-01T19:00,25.8,21.6,1.4
2020-08-01T20:00,25.6,17,1.5
2020-08-01T21:00,25.7,18.2,1.3
2020-08-01T22:00,25.5,20.4,0.9
2020-08-01T23:00,25.7,19.6,0.7
2020-08-02T00:00,25.6,18.1,0.8
2020-08-02T01:00,25.6,20.8,0.8
2020-08-02T02:00,25.6,16.3,0.9
2020-08-02T03:00,25.4,16.6,1.8
2020-08-02T04:00,25.4,18.9,2.1
2020-08-02T05:00,25.4,16.9,2.2
2020-08-02T06:00,25.5,16.6,1
2020-08-02T07:00,25.6,15.1,0.9
2020-08-02T08:00,26.3,10.6,1
2020-08-02T09:00,26.3,10.5,5.5
2020-08-02T10:00,26.5,12.6,5.6
2020-08-02T11:00,26.1,14.8,2.1
2020-08-02T12:00,26.9,13.6,0.6
2020-08-02T13:00,27.4,16.8,0.7
2020-08-02T14:00,26.9,14.8,0.9
2020-08-02T15:00,26.7,15.3,1.2
2020-08-02T16:00,26.2,15.9,2.3
2020-08-02T17:00,25.9,15.4,1.9
2020-08-02T18:00,26,15.5,1.3
2020-08-02T19:00,25.6,13.3,1.5
2020-08-02T20:00,25.9,9.4,0.9
2020-08-02T21:00,26.1,13.5,0.3
2020-08-02T22:00,25.6,14.9,1.1
2020-08-02T23:00,25.4,13.4,2.2
2020-08-03T00:00,25.5,12.8,1.1
2020-08-03T01:00,25.4,12.6,0.5
2020-08-03T02:00,25.4,11.7,0.5
2020-08-03T03:00,25.4,11,0.6
2020-08-03T04:00,25.3,9.2,0.4
2020-08-03T05:00,25.3,9.2,0.3
2020-08-03T06:00,25.2,8.6,0.2
2020-08-03T07:00,25.8,10.9,0.1
2020-08-03T08:00,26.5,8.4,0.4
2020-08-03T09:00,26.3,9.6,1.9
2020-08-03T10:00,27,10.9,0.6
2020-08-03T11:00,27.4,10.5,0.4
2020-08-03T12:00,27.7,8.7,0.5
2020-08-03T13:00,27,11.1,0.4
2020-08-03T14:00,26.7,11.8,1
2020-08-03T15:00,26.4,9.4,1.9
2020-08-03T16:00,26.8,8.7,0.9
2020-08-03T17:00,26.3,8.9,0.8
2020-08-03T18:00,26.1,7.2,0.6
2020-08-03T19:00,26,6.5,0.2
2020-08-03T20:00,26.2,7.6,0.1
2020-08-03T21:00,25.8,8.6,0.1
2020-08-03T22:00,25.7,8.2,0.2
2020-08-03T23:00,25.5,5.4,0.1
2020-08-04T00:00,25.4,4.1,0.1
2020-08-04T01:00,25.1,5.6,0.7
2020-08-04T02:00,25.1,3.3,0.5
2020-08-04T03:00,25.1,4.7,0.2
2020-08-04T04:00,25.5,4.2,1.8
2020-08-04T05:00,25.5,1.6,0.4
2020-08-04T06:00,25.4,3.9,0.2
2020-08-04T07:00,25.9,2.9,0.1
2020-08-04T08:00,26.4,7.1,0
2020-08-04T09:00,27.8,5.8,0.3
2020-08-04T10:00,27.8,7.3,0.3
2020-08-04T11:00,28.2,6.4,1.1
2020-08-04T12:00,27.3,9.4,1.2
2020-08-04T13:00,27.5,8.1,1
2020-08-04T14:00,27.7,7.2,0.5
2020-08-04T15:00,28.2,9.7,0.2
2020-08-04T16:00,28.1,9,0.1
2020-08-04T17:00,27.9,9.2,0.1
2020-08-04T18:00,27.6,8.2,0.1
2020-08-04T19:00,26.9,7.4,0.2
2020-08-04T20:00,26.9,4.1,0
2020-08-04T21:00,26.2,7.7,1.8
2020-08-04T22:00,25.8,9.2,1.5
2020-08-04T23:00,25.8,8.4,1.8
2020-08-05T00:00,25.7,8.9,1.1
2020-08-05T01:00,25.8,6.6,0.7
2020-08-05T02:00,25.7,10.3,1.8
2020-08-05T03:00,25.4,7.9,2
2020-08-05T04:00,25.4,10.3,0.9
2020-08-05T05:00,25,11.3,2.7
2020-08-05T06:00,25,9.4,2.9
2020-08-05T07:00,25.2,10.7,3.1
2020-08-05T08:00,25.8,8.4,3.2
2020-08-05T09:00,26.1,8.4,10.9
2020-08-05T10:00,26.7,19.1,3.6
2020-08-05T11:00,27.2,21,0.8
2020-08-05T12:00,28.1,18.4,1.2
2020-08-05T13:00,28.5,13.9,0.4
2020-08-05T14:00,28.3,16.1,0.7
2020-08-05T15:00,27.9,16.1,0.4
2020-08-05T16:00,27.5,14.3,0.5
2020-08-05T17:00,26.7,16.6,1.1
2020-08-05T18:00,26.4,11.6,2
2020-08-05T19:00,26.3,9.4,0.5
2020-08-05T20:00,26.1,2.6,0.2
2020-08-05T21:00,25.7,7.9,9
2020-08-05T22:00,25.5,11.6,2.8
2020-08-05T23:00,25.7,10.4,3
2020-08-06T00:00,25.8,7.9,1.7
2020-08-06T01:00,25.9,7,0.8
2020-08-06T02:00,25.9,5.5,0.2
2020-08-06T03:00,25.9,4.9,0
2020-08-06T04:00,26.1,6.5,0
2020-08-06T05:00,26,7.2,0
2020-08-06T06:00,25.9,8.8,0
2020-08-06T07:00,26.8,10.6,0
2020-08-06T08:00,27.3,8,0
2020-08-06T09:00,28.4,7.7,0.1
2020-08-06T10:00,29.3,7.6,0.2
2020-08-06T11:00,29.9,8.4,0.2
2020-08-06T12:00,30.3,9.5,0.2
2020-08-06T13:00,30.6,11.9,1
2020-08-06T14:00,30.3,11.2,3.4
2020-08-06T15:00,29.5,11.1,1.4
2020-08-06T16:00,29.5,10.6,0.1
2020-08-06T17:00,29.4,9.7,0
2020-08-06T18:00,28.6,10.9,0.3
2020-08-06T19:00,27.6,7.4,0
2020-08-06T20:00,27.5,9.4,0
2020-08-06T21:00,27,12.2,0.6
2020-08-06T22:00,26.5,11.1,1
2020-08-06T23:00,26.3,10.5,0.5
2020-08-07T00:00,26.1,8,0.1
2020-08-07T01:00,26.1,7.3,0
2020-08-07T02:00,26,8.1,0
2020-08-07T03:00,25.9,8.4,0
2020-08-07T04:00,25.7,7.4,0
2020-08-07T05:00,25.7,6.6,0
2020-08-07T06:00,25.6,5.8,0
2020-08-07T07:00,26.5,7.2,0
2020-08-07T08:00,27.3,9,0
2020-08-07T09:00,28.4,10.1,0
2020-08-07T10:00,29.4,10.5,0
2020-08-07T11:00,30.2,9.8,0
2020-08-07T12:00,31.2,10.8,0.1
2020-08-07T13:00,31.6,11.8,0.1
2020-08-07T14:00,31.7,12.3,0
2020-08-07T15:00,31.2,12.7,0.1
2020-08-07T16:00,31,13,0.1
2020-08-07T17:00,30.2,11.8,0.1
2020-08-07T18:00,29.3,11.6,0
2020-08-07T19:00,28,9.2,0
2020-08-07T20:00,28,7.6,0
2020-08-07T21:00,27.7,9.1,0
2020-08-07T22:00,27.5,9,0
2020-08-07T23:00,27.3,8.9,0
2020-08-08T00:00,27.1,8.7,0
2020-08-08T01:00,27,7.6,0
2020-08-08T02:00,26.8,6,0
2020-08-08T03:00,26.7,4.4,0
2020-08-08T04:00,26.6,4.7,0
2020-08-08T05:00,26.5,4.3,0
2020-08-08T06:00,26.4,5.2,0
2020-08-08T07:00,27.2,5.4,0
2020-08-08T08:00,28.5,8,0
2020-08-08T09:00,29.8,7.9,0
2020-08-08T10:00,30.7,8.2,0.1
2020-08-08T11:00,31.1,8.4,0.1
2020-08-08T12:00,31.3,10,0.4
2020-08-08T13:00,31.6,8.1,0.1
2020-08-08T14:00,32,7.1,0.1
2020-08-08T15:00,32.2,6.7,0
2020-08-08T16:00,32,8.4,0
2020-08-08T17:00,31,10.2,0
2020-08-08T18:00,29.6,10.7,0
2020-08-08T19:00,28.2,8.2,0
2020-08-08T20:00,28,8,0
2020-08-08T21:00,27.7,7.4,0
2020-08-08T22:00,27.3,6.1,0
2020-08-08T23:00,27.1,6.4,0
2020-08-09T00:00,26.9,5.4,0
2020-08-09T01:00,26.6,4.3,0
2020-08-09T02:00,26.3,4.7,0
2020-08-09T03:00,26.2,4.7,0
2020-08-09T04:00,26.3,4.3,0
2020-08-09T05:00,26.1,5.4,0
2020-08-09T06:00,26.1,4.1,0
2020-08-09T07:00,27.3,4.3,0
2020-08-09T08:00,28.4,2.9,0
2020-08-09T09:00,29.5,3.3,0
2020-08-09T10:00,30.6,4.2,0
2020-08-09T11:00,31.5,6.3,0
2020-08-09T12:00,32.2,6.8,0
2020-08-09T13:00,32.9,7.2,0
2020-08-09T14:00,33.4,7.8,0
2020-08-09T15:00,32.7,10.2,0
2020-08-09T16:00,31.5,12.4,0.1
2020-08-09T17:00,30.4,13.7,0
2020-08-09T18:00,29.2,13,0
2020-08-09T19:00,28,8,0
2020-08-09T20:00,28.4,7.3,0
2020-08-09T21:00,28.1,7.3,0
2020-08-09T22:00,27.7,5.4,0
2020-08-09T23:00,27.5,5.5,0
2020-08-10T00:00,27.2,5.8,0
2020-08-10T01:00,27.2,5.9,0
2020-08-10T02:00,27.1,4.8,0
2020-08-10T03:00,26.9,4.3,0
2020-08-10T04:00,27,4.2,0
2020-08-10T05:00,26.9,4.1,0
2020-08-10T06:00,27,3.9,0
2020-08-10T07:00,27.6,6.6,0.1
2020-08-10T08:00,28.2,8.6,0.1
2020-08-10T09:00,29.2,10,0.2
2020-08-10T10:00,30,10.8,0
2020-08-10T11:00,31.1,9.8,0
2020-08-10T12:00,31.6,8.2,0
2020-08-10T13:00,31.9,9.7,0
2020-08-10T14:00,32.1,11,0
2020-08-10T15:00,32,10.2,0
2020-08-10T16:00,31.9,8.9,0
2020-08-10T17:00,30.9,11.6,0
2020-08-10T18:00,29.4,13.1,0
2020-08-10T19:00,28.2,9,0
2020-08-10T20:00,28.6,5.6,0
2020-08-10T21:00,28.4,7.3,0
2020-08-10T22:00,27.7,10.9,0.2
2020-08-10T23:00,27.3,7.9,0
2020-08-11T00:00,27.3,5.8,0
2020-08-11T01:00,27.2,5.9,0
2020-08-11T02:00,27.2,5.8,0.1
2020-08-11T03:00,27,6.6,0.1
2020-08-11T04:00,27.1,6.2,0
2020-08-11T05:00,27,7.4,0
2020-08-11T06:00,26.9,5,0
2020-08-11T07:00,27.8,7,0.1
2020-08-11T08:00,28.8,7.6,0.1
2020-08-11T09:00,29.9,9.5,0.1
2020-08-11T10:00,30.6,12.2,0.4
2020-08-11T11:00,31,10.9,0.1
2020-08-11T12:00,31.6,11.9,0
2020-08-11T13:00,31.9,14.1,0.2
2020-08-11T14:00,31.6,16.2,0.1
2020-08-11T15:00,31.2,16.2,0
2020-08-11T16:00,30.5,16.2,0
2020-08-11T17:00,28.8,14.8,0
2020-08-11T18:00,28.5,13.2,0
2020-08-11T19:00,28.2,11.4,0.1
2020-08-11T20:00,27.6,11,0
2020-08-11T21:00,27.2,10.8,0.5
2020-08-11T22:00,27.3,10.9,0.1
2020-08-11T23:00,27,9.8,0
2020-08-12T00:00,27.1,11.6,0
2020-08-12T01:00,27,13.6,0
2020-08-12T02:00,26.7,13.5,0
2020-08-12T03:00,26.4,11.8,0.2
2020-08-12T04:00,26.1,11.8,0.6
2020-08-12T05:00,26.1,17,0.2
2020-08-12T06:00,25.8,9.9,0.3
2020-08-12T07:00,26.2,6.8,0.1
2020-08-12T08:00,26.9,8.3,0
2020-08-12T09:00,27,10.9,0.5
2020-08-12T10:00,26.9,12.4,0.6
2020-08-12T11:00,27.9,11.3,0.3
2020-08-12T12:00,28.4,12.3,0.1
2020-08-12T13:00,28.4,13.2,0.4
2020-08-12T14:00,28.5,12.8,0.1
2020-08-12T15:00,27.5,10.3,0.8
2020-08-12T16:00,26.9,13,0.3
2020-08-12T17:00,27,10.7,0.9
2020-08-12T18:00,25.7,12.6,2.1
2020-08-12T19:00,25.7,11.5,1
2020-08-12T20:00,25.9,8.8,0.3
2020-08-12T21:00,26,8.7,1.3
2020-08-12T22:00,26,8.6,1
2020-08-12T23:00,25.7,6.9,3.3
2020-08-13T00:00,25.7,7,0.8
2020-08-13T01:00,25.8,9.2,0.3
2020-08-13T02:00,25.7,11.2,0.2
2020-08-13T03:00,25.3,9.2,0.4
2020-08-13T04:00,25.3,9.4,0.3
2020-08-13T05:00,25.3,9,0
2020-08-13T06:00,25.4,9.2,0
2020-08-13T07:00,26.3,13,0.1
2020-08-13T08:00,26.9,8.9,0.2
2020-08-13T09:00,27.7,9.1,0.2
2020-08-13T10:00,28.5,9.8,0.3
2020-08-13T11:00,28.9,11.7,0.3
2020-08-13T12:00,28.6,15,0.9
2020-08-13T13:00,28.7,11.5,0.8
2020-08-13T14:00,29.2,10.9,0.3
2020-08-13T15:00,27.4,13.1,1.7
2020-08-13T16:00,28.1,12.7,0.2
2020-08-13T17:00,27.8,9.4,0.1
2020-08-13T18:00,27.5,9.7,0.1
2020-08-13T19:00,26.7,7,0
2020-08-13T20:00,27.1,7.6,0
2020-08-13T21:00,26.8,8.7,0
2020-08-13T22:00,26.4,8.6,0.1
2020-08-13T23:00,26,8.4,0
2020-08-14T00:00,26,6.9,0
2020-08-14T01:00,25.8,5.7,0.1
2020-08-14T02:00,25.7,5.2,0
2020-08-14T03:00,25.5,4.3,0
2020-08-14T04:00,25.5,5.8,0
2020-08-14T05:00,25.5,5.8,0
2020-08-14T06:00,25.5,6,0
2020-08-14T07:00,26.1,6.4,0
2020-08-14T08:00,27.4,6.3,0.1
2020-08-14T09:00,28.6,7.7,0.1
2020-08-14T10:00,29.3,6.6,0.2
2020-08-14T11:00,30.1,6.2,0.2
2020-08-14T12:00,30.9,5.8,0.3
2020-08-14T13:00,31.2,7.4,0.3
2020-08-14T14:00,30.2,11.8,1.6
2020-08-14T15:00,30,9.3,0.3
2020-08-14T16:00,29.3,10.8,0.5
2020-08-14T17:00,28.8,11.3,0.2
2020-08-14T18:00,27.9,7,0.3
2020-08-14T19:00,27.2,4.3,0
2020-08-14T20:00,27.4,3.6,0
2020-08-14T21:00,27.4,2.7,0
2020-08-14T22:00,27.1,3.4,0
2020-08-14T23:00,26.8,4.1,0
2020-08-15T00:00,26.7,4.9,0
2020-08-15T01:00,26.4,4.8,0
2020-08-15T02:00,26.2,4.4,0
2020-08-15T03:00,26,4.3,0
2020-08-15T04:00,25.9,4.3,0
2020-08-15T05:00,25.9,4.1,0
2020-08-15T06:00,25.8,4.1,0
2020-08-15T07:00,26.9,4.2,0
2020-08-15T08:00,27.5,1.8,0.1
2020-08-15T09:00,29,3,0.1
2020-08-15T10:00,29.6,5,0.1
2020-08-15T11:00,30.5,6.9,0.2
2020-08-15T12:00,30.4,10.3,0.7
2020-08-15T13:00,29.9,13.2,2
2020-08-15T14:00,29.8,9.8,0.4
2020-08-15T15:00,30.2,9.7,0
2020-08-15T16:00,30,10,0
2020-08-15T17:00,29.2,8.3,0.1
2020-08-15T18:00,28.7,8.4,0.3
2020-08-15T19:00,27.6,7.6,0
2020-08-15T20:00,28,3.4,0
2020-08-15T21:00,27.8,4.6,0
2020-08-15T22:00,27.2,6.1,0
2020-08-15T23:00,26.9,6,0
2020-08-16T00:00,26.7,5.4,0
2020-08-16T01:00,26.5,5,0
2020-08-16T02:00,26.2,3.6,0
2020-08-16T03:00,26.3,4.9,0
2020-08-16T04:00,26.4,4.9,0
2020-08-16T05:00,26.1,5.2,0
2020-08-16T06:00,26,5.1,0
2020-08-16T07:00,26.4,5.6,0
2020-08-16T08:00,26.3,4,0
2020-08-16T09:00,27.1,5.5,0
2020-08-16T10:00,28.3,7.8,0.1
2020-08-16T11:00,29.5,7.9,0.1
2020-08-16T12:00,30.2,8.4,0.3
2020-08-16T13:00,30.8,5.7,0.1
2020-08-16T14:00,30.4,6.2,0.2
2020-08-16T15:00,30.6,11,0.1
2020-08-16T16:00,29.4,11.5,0.2
2020-08-16T17:00,28.8,12.3,0.2
2020-08-16T18:00,28.2,11.3,0
2020-08-16T19:00,27.3,5.9,0
2020-08-16T20:00,27,7.2,0
2020-08-16T21:00,27,7.2,0
2020-08-16T22:00,26.4,10.2,0.4
2020-08-16T23:00,26.3,9.4,0
2020-08-17T00:00,26,8.7,0
2020-08-17T01:00,26,6.6,0
2020-08-17T02:00,25.9,6.5,0
2020-08-17T03:00,25.7,10.4,0.3
2020-08-17T04:00,25.5,8.4,0.2
2020-08-17T05:00,25.3,6.9,0
2020-08-17T06:00,25.3,7.6,0
2020-08-17T07:00,25.9,10.1,0
2020-08-17T08:00,25.8,12.7,0
2020-08-17T09:00,26.5,15.3,0.2
2020-08-17T10:00,28,12.2,0.1
2020-08-17T11:00,29.6,10.7,0.1
2020-08-17T12:00,29.9,9.5,0.3
2020-08-17T13:00,28.5,10.4,0.3
2020-08-17T14:00,27.2,13.1,0.3
2020-08-17T15:00,27.4,9,0.5
2020-08-17T16:00,27.9,11.4,0.1
2020-08-17T17:00,27.1,9.6,0.1
2020-08-17T18:00,26.8,8.2,0
2020-08-17T19:00,26.3,5.6,0
2020-08-17T20:00,26.9,3.3,0
2020-08-17T21:00,26.8,1.8,0
2020-08-17T22:00,26.5,3.1,0
2020-08-17T23:00,26.2,3.6,0
2020-08-18T00:00,26.1,3.2,0
2020-08-18T01:00,25.8,2.9,0
2020-08-18T02:00,25.4,3.1,0
2020-08-18T03:00,25.2,4.5,0
2020-08-18T04:00,25.1,4.2,0
2020-08-18T05:00,25.1,5.7,0
2020-08-18T06:00,25.2,5.9,0
2020-08-18T07:00,26,8.1,0
2020-08-18T08:00,27.8,10.1,0
2020-08-18T09:00,28.6,12,0.2
2020-08-18T10:00,29.6,14.4,0
2020-08-18T11:00,30.6,14,0.1
2020-08-18T12:00,30.1,12.3,1.1
2020-08-18T13:00,29.3,10.7,1
2020-08-18T14:00,29.9,7.1,0.2
2020-08-18T15:00,27.5,10.3,9.2
2020-08-18T16:00,26,6.2,11.5
2020-08-18T17:00,26.3,10,2
2020-08-18T18:00,26.1,17.8,0.9
2020-08-18T19:00,25.4,19.8,1.1
2020-08-18T20:00,25.7,20.3,2
2020-08-18T21:00,25.4,18.4,2.5
2020-08-18T22:00,25.4,19,1
2020-08-18T23:00,25.2,21.5,1
2020-08-19T00:00,25.2,25.2,4.9
2020-08-19T01:00,25,27.7,16.5
2020-08-19T02:00,25.7,33.6,8
2020-08-19T03:00,25.6,34.7,4.5
2020-08-19T04:00,25.6,37.5,2.9
2020-08-19T05:00,25.4,35,4.9
2020-08-19T06:00,25.7,30.1,7.7
2020-08-19T07:00,25.7,25.7,2.1
2020-08-19T08:00,25.3,23.7,1
2020-08-19T09:00,25.5,22.2,5
2020-08-19T10:00,25.6,20,6.3
2020-08-19T11:00,26,19.5,3.5
2020-08-19T12:00,26.7,21.2,2.8
2020-08-19T13:00,26.5,19.1,2.7
2020-08-19T14:00,26.8,17.4,0.8
2020-08-19T15:00,26.8,16.5,0.7
2020-08-19T16:00,26.6,15.3,0.3
2020-08-19T17:00,26.6,12.7,0.1
2020-08-19T18:00,26.4,13.4,0.1
2020-08-19T19:00,25.8,11.5,0.2
2020-08-19T20:00,26.1,7.3,0.2
2020-08-19T21:00,26,7.4,0.2
2020-08-19T22:00,25.6,9.4,0.8
2020-08-19T23:00,25.5,6.1,0.1
2020-08-20T00:00,25.6,8,0
2020-08-20T01:00,25.6,8,0
2020-08-20T02:00,25.6,8.2,0
2020-08-20T03:00,25.7,10,0
2020-08-20T04:00,25.8,10,0
2020-08-20T05:00,25.3,8.7,0
2020-08-20T06:00,25.5,8.3,0
2020-08-20T07:00,26.4,9.4,0
2020-08-20T08:00,26.7,12,0.1
2020-08-20T09:00,27.4,11.6,0.2
2020-08-20T10:00,28,10.2,0.3
2020-08-20T11:00,28.3,11.2,0.2
2020-08-20T12:00,29.4,11.7,0.1
2020-08-20T13:00,29.5,9.9,0.1
2020-08-20T14:00,29.9,8.9,0.1
2020-08-20T15:00,30.1,9.3,0
2020-08-20T16:00,29.8,10.2,0
2020-08-20T17:00,29.4,10.5,0
2020-08-20T18:00,28.5,9,0
2020-08-20T19:00,27.6,3.7,0
2020-08-20T20:00,27.2,4.1,1.4
2020-08-20T21:00,27.2,7.3,0
2020-08-20T22:00,26.9,5.1,0
2020-08-20T23:00,26.4,5.4,0
2020-08-21T00:00,26.3,4,0
2020-08-21T01:00,26.4,5.3,0
2020-08-21T02:00,26.1,5.9,0
2020-08-21T03:00,26,5,0
2020-08-21T04:00,26,6.9,0
2020-08-21T05:00,25.9,8.5,0
2020-08-21T06:00,25.7,6.4,0
2020-08-21T07:00,26.3,7.9,0
2020-08-21T08:00,27.5,5.2,0
2020-08-21T09:00,29,6.6,0
2020-08-21T10:00,29.9,6.9,0
2020-08-21T11:00,30.9,7,0
2020-08-21T12:00,30.3,4.3,0.1
2020-08-21T13:00,30.7,3.4,0.4
2020-08-21T14:00,30.1,1.4,0.3
2020-08-21T15:00,29.4,2.9,0.5
2020-08-21T16:00,29.2,3.1,0.2
2020-08-21T17:00,28.3,4.3,1.4
2020-08-21T18:00,28,3.4,0
2020-08-21T19:00,27.5,2.5,0
2020-08-21T20:00,27.8,8.2,0
2020-08-21T21:00,27.4,8.1,0
2020-08-21T22:00,26.8,2.9,0.9
2020-08-21T23:00,26.5,2.9,0.9
2020-08-22T00:00,26.2,3.4,0.3
2020-08-22T01:00,26.2,3.9,0.1
2020-08-22T02:00,25.9,4.3,0
2020-08-22T03:00,25.7,3.8,0
2020-08-22T04:00,25.6,3.9,0
2020-08-22T05:00,25.2,4.1,0
2020-08-22T06:00,25.2,3.7,0
2020-08-22T07:00,26,5.6,0
2020-08-22T08:00,27.4,4.3,0
2020-08-22T09:00,28.9,5.4,0
2020-08-22T10:00,30.1,5.4,0
2020-08-22T11:00,31.1,6.5,0
2020-08-22T12:00,31.9,5.9,0.2
2020-08-22T13:00,31.2,7.3,0.9
2020-08-22T14:00,29.3,9.4,2.8
2020-08-22T15:00,30.8,1.8,0.1
2020-08-22T16:00,30.8,3.1,0.1
2020-08-22T17:00,30.4,5.4,0.1
2020-08-22T18:00,29.1,4.7,0.9
2020-08-22T19:00,28.3,0.7,0.1
2020-08-22T20:00,28.7,5,0
2020-08-22T21:00,28.2,5.5,0
2020-08-22T22:00,27.8,5.4,0
2020-08-22T23:00,27.5,6.4,0
2020-08-23T00:00,27.1,4.7,0
2020-08-23T01:00,26.9,4,0
2020-08-23T02:00,26.6,4.2,0
2020-08-23T03:00,26.5,4.4,0
2020-08-23T04:00,26.4,4.7,0
2020-08-23T05:00,26.9,4.9,0
2020-08-23T06:00,26.8,3.4,0
2020-08-23T07:00,27,0.7,0
2020-08-23T08:00,28.1,0.4,0.1
2020-08-23T09:00,29.4,1.8,0
2020-08-23T10:00,30.6,2.1,0.1
2020-08-23T11:00,31.4,1.6,0.1
2020-08-23T12:00,32,0.8,0.2
2020-08-23T13:00,32.1,1.8,0.2
2020-08-23T14:00,32.1,5.8,0
2020-08-23T15:00,31.9,6.9,0
2020-08-23T16:00,30.1,4.3,3.8
2020-08-23T17:00,29.6,5.5,0.1
2020-08-23T18:00,29,7.6,0.3
2020-08-23T19:00,28.1,5.5,0
2020-08-23T20:00,28.5,6.6,0
2020-08-23T21:00,28.2,7.8,0.1
2020-08-23T22:00,27.9,7.9,0.3
2020-08-23T23:00,27.7,6.1,0
2020-08-24T00:00,27.6,6.4,0
2020-08-24T01:00,27.4,6.5,0
2020-08-24T02:00,27.3,7.7,0
2020-08-24T03:00,27.3,8.7,0
2020-08-24T04:00,27.1,8,0
2020-08-24T05:00,26.9,5.8,0
2020-08-24T06:00,26.7,5.6,0
2020-08-24T07:00,27.4,7.2,0
2020-08-24T08:00,28.6,7.9,0
2020-08-24T09:00,29.7,8.8,0
